y_1,x_1,y_2,x_2
61260,39770,61370,39880
61260,42565,61370,42675
61265,43585,61375,43695
61270,40505,61380,40615
61280,43695,61390,43805
61290,44575,61400,44685
61295,43805,61405,43915
61295,44140,61405,44250
61300,42120,61410,42230
61310,43400,61420,43510
61320,43915,61430,44025
61325,39880,61435,39990
61335,44025,61445,44135
61340,42370,61450,42480
61340,44820,61450,44930
61340,44930,61450,45040
61345,43215,61455,43325
61350,39390,61460,39500
61350,39500,61460,39610
61360,40130,61470,40240
61360,40240,61470,40350
61360,43030,61470,43140
61365,39010,61475,39120
61375,43510,61485,43620
61390,43620,61500,43730
61400,42920,61510,43030
61400,44585,61510,44695
61405,43730,61515,43840
61405,44135,61515,44245
61410,42090,61520,42200
61410,42200,61520,42310
61430,43840,61540,43950
61435,39610,61545,39720
61435,39835,61545,39945
61445,43950,61555,44060
61450,44875,61560,44985
61450,44985,61560,45095
61455,43140,61565,43250
61455,43250,61565,43360
61460,39340,61570,39450
61460,39450,61570,39560
61460,44695,61570,44805
61470,40070,61580,40180
61470,40180,61580,40290
61470,43030,61580,43140
61475,39000,61585,39110
61485,43475,61595,43585
61490,45305,61600,45415
61495,42650,61605,42760
61500,43585,61610,43695
61510,42920,61620,43030
61515,43695,61625,43805
61515,44060,61625,44170
61530,47515,61640,47625
61540,43805,61650,43915
61545,39560,61655,39670
61555,43915,61665,44025
61560,44975,61670,45085
61565,43140,61675,43250
61565,43250,61675,43360
61570,39305,61680,39415
61570,39415,61680,39525
61570,44605,61680,44715
61580,40015,61690,40125
61580,40125,61690,40235
61580,43030,61690,43140
61600,44335,61710,44445
61605,42545,61715,42655
61605,42655,61715,42765
61610,43535,61720,43645
61610,47215,61720,47325
61625,43360,61735,43470
61625,43645,61735,43755
61650,43755,61760,43865
